Course Id,Course Name,Start Date,End Date,School Id,Teacher Id,Subjects
1477,Science,2014-12-22,2017-12-22,63,950,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1478,Science,2014-12-22,2017-12-22,64,968,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1479,Science,2014-12-22,2017-12-22,65,973,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1480,Science,2014-12-22,2017-12-22,66,983,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1481,Science,2014-12-22,2017-12-22,67,1000,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1482,Science,2014-12-22,2017-12-22,68,1024,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1483,Science,2014-12-22,2017-12-22,69,1046,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1484,Science,2014-12-22,2017-12-22,70,1052,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1485,Science,2014-12-22,2017-12-22,71,1072,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1486,Science,2014-12-22,2017-12-22,72,1088,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1487,Science,2014-12-22,2017-12-22,73,1100,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1488,Science,2014-12-22,2017-12-22,74,1112,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1489,Science,2014-12-22,2017-12-22,75,1127,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1490,Science,2014-12-22,2017-12-22,76,1136,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1491,Science,2014-12-22,2017-12-22,77,1151,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1492,Science,2014-12-22,2017-12-22,78,1166,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1493,Science,2014-12-22,2017-12-22,79,1182,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1494,Science,2014-12-22,2017-12-22,80,1202,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1495,Science,2014-12-22,2017-12-22,81,1222,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1496,Science,2014-12-22,2017-12-22,82,1232,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1497,Science,2014-12-22,2017-12-22,83,1246,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1498,Science,2014-12-22,2017-12-22,84,1272,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1499,Science,2014-12-22,2017-12-22,85,1276,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1500,Science,2014-12-22,2017-12-22,86,1298,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1501,Science,2014-12-22,2017-12-22,87,1300,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1502,Science,2014-12-22,2017-12-22,88,1312,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1503,Science,2014-12-22,2017-12-22,89,1326,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1504,Science,2014-12-22,2017-12-22,90,1352,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1505,Science,2014-12-22,2017-12-22,91,1366,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1506,Science,2014-12-22,2017-12-22,92,1380,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1507,Science,2014-12-22,2017-12-22,93,1408,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1508,Science,2014-12-22,2017-12-22,94,1414,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1509,Science,2014-12-22,2017-12-22,95,1438,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1510,Science,2014-12-22,2017-12-22,96,1440,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1511,Science,2014-12-22,2017-12-22,97,1458,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1512,Science,2014-12-22,2017-12-22,98,1474,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1513,Science,2014-12-22,2017-12-22,99,1482,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1514,Science,2014-12-22,2017-12-22,100,1486,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1515,Science,2014-12-22,2017-12-22,101,1508,"Anthropology,Biology,Chemistry,Childcare and Development,Critical Thinking,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1516,Pharmacy,2014-12-22,2017-12-22,1,18,"Anthropology,Biology,Chemistry,Childcare and Development,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1517,Pharmacy,2014-12-22,2017-12-22,2,31,"Anthropology,Biology,Chemistry,Childcare and Development,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1518,Pharmacy,2014-12-22,2017-12-22,3,50,"Anthropology,Biology,Chemistry,Childcare and Development,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1519,Pharmacy,2014-12-22,2017-12-22,4,68,"Anthropology,Biology,Chemistry,Childcare and Development,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1520,Pharmacy,2014-12-22,2017-12-22,5,78,"Anthropology,Biology,Chemistry,Childcare and Development,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1521,Pharmacy,2014-12-22,2017-12-22,6,92,"Anthropology,Biology,Chemistry,Childcare and Development,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1522,Pharmacy,2014-12-22,2017-12-22,7,108,"Anthropology,Biology,Chemistry,Childcare and Development,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1523,Pharmacy,2014-12-22,2017-12-22,8,130,"Anthropology,Biology,Chemistry,Childcare and Development,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1524,Pharmacy,2014-12-22,2017-12-22,9,9,"Anthropology,Biology,Chemistry,Childcare and Development,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1525,Pharmacy,2014-12-22,2017-12-22,10,152,"Anthropology,Biology,Chemistry,Childcare and Development,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1526,Pharmacy,2014-12-22,2017-12-22,11,156,"Anthropology,Biology,Chemistry,Childcare and Development,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1527,Pharmacy,2014-12-22,2017-12-22,12,172,"Anthropology,Biology,Chemistry,Childcare and Development,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1528,Pharmacy,2014-12-22,2017-12-22,13,192,"Anthropology,Biology,Chemistry,Childcare and Development,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1529,Pharmacy,2014-12-22,2017-12-22,14,210,"Anthropology,Biology,Chemistry,Childcare and Development,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1530,Pharmacy,2014-12-22,2017-12-22,15,232,"Anthropology,Biology,Chemistry,Childcare and Development,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1531,Pharmacy,2014-12-22,2017-12-22,16,242,"Anthropology,Biology,Chemistry,Childcare and Development,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1532,Pharmacy,2014-12-22,2017-12-22,17,270,"Anthropology,Biology,Chemistry,Childcare and Development,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1533,Pharmacy,2014-12-22,2017-12-22,18,272,"Anthropology,Biology,Chemistry,Childcare and Development,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1534,Pharmacy,2014-12-22,2017-12-22,19,296,"Anthropology,Biology,Chemistry,Childcare and Development,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1535,Pharmacy,2014-12-22,2017-12-22,20,306,"Anthropology,Biology,Chemistry,Childcare and Development,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1536,Pharmacy,2014-12-22,2017-12-22,21,320,"Anthropology,Biology,Chemistry,Childcare and Development,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1537,Pharmacy,2014-12-22,2017-12-22,22,328,"Anthropology,Biology,Chemistry,Childcare and Development,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1538,Pharmacy,2014-12-22,2017-12-22,23,336,"Anthropology,Biology,Chemistry,Childcare and Development,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1539,Pharmacy,2014-12-22,2017-12-22,24,358,"Anthropology,Biology,Chemistry,Childcare and Development,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1540,Pharmacy,2014-12-22,2017-12-22,25,386,"Anthropology,Biology,Chemistry,Childcare and Development,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1541,Pharmacy,2014-12-22,2017-12-22,26,404,"Anthropology,Biology,Chemistry,Childcare and Development,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
1542,Pharmacy,2014-12-22,2017-12-22,27,408,"Anthropology,Biology,Chemistry,Childcare and Development,Environmental Science,Health and Food Technology,Health and Social Care,Mathematics"
